,root,majmin,majminbass,sevenths,seventhsbass,triads,triadsbass,tetrads,tetradsbass,segmentation,undersegmentation,oversegmentation
0,0.8610267379679146,0.8436879353268624,0.8436879353268624,0.8632638458235941,0.8632638458235941,0.3870930481283424,0.3870930481283424,0.3870930481283424,0.3870930481283424,0.883431016042781,0.883431016042781,0.9443465240641714
1,0.6828617221486927,0.6828617221486927,0.6730162453159989,0.40259864928963457,0.39264337180674425,0.6828617221486927,0.6730162453159989,0.398158231276561,0.3883127544438671,0.531276002836927,0.531276002836927,0.9566307583195116
2,0.7587500583549421,0.7516838053364001,0.7472106337558937,0.5894153444903281,0.5836883286242119,0.7516838053364001,0.7472106337558937,0.4916754022247026,0.4872022306441961,0.691419064877964,0.691419064877964,0.9407368425519997
3,0.851352682030885,0.8454771532988771,0.8454771532988771,0.7210421266251864,0.7210421266251864,0.8369417698107224,0.8369417698107224,0.5592641272749844,0.5592641272749844,0.8455814670360009,0.8455814670360009,0.928146660786991
4,0.7211857755237578,0.7128915131154774,0.6851810377006348,0.7128915131154774,0.6851810377006348,0.7046562954912894,0.6772659274017726,0.7046562954912894,0.6772659274017726,0.7635023177497371,0.7635023177497371,0.9355793032663167
5,0.7617507075207723,0.8053268765133168,0.7090946672178582,0.6985999694982455,0.6115235626048491,0.7581318253769442,0.658908366066717,0.6382610178705618,0.5498089294184734,0.8563319778070315,0.8563319778070315,0.9501297787631838
6,0.008441578997351575,0.009342811096145445,0.009342811096145445,0.009391067529601562,0.009391067529601562,0.008441578997351575,0.008441578997351575,0.008441578997351575,0.008441578997351575,0.812234661826828,0.812234661826828,0.8580196759137132
7,0.8168193575679681,0.8168193575679681,0.7648377127688775,0.8569486844018027,0.8035106846925426,0.8168193575679681,0.7648377127688775,0.7614566615105904,0.7139733972299277,0.8689527783070201,0.8689527783070201,0.9426706752737618
8,0.797003703703704,0.39204713093300664,0.39204713093300664,0.5806123329021138,0.5806123329021138,0.529344444444445,0.529344444444445,0.5014518518518524,0.5014518518518524,0.6136518518518521,0.6136518518518521,0.9278703703703702
9,0.9016867469879519,0.899970331805262,0.8830116088774898,0.6958053000794338,0.684512245308118,0.6198232931726908,0.612706827309237,0.5341485943775098,0.5294096385542166,0.9054538152610444,0.9054538152610444,0.9456827309236949
10,0.9442068965517241,0.9326551724137929,0.9326551724137929,0.7414439655172409,0.7414439655172409,0.9326551724137929,0.9326551724137929,0.7414439655172409,0.7414439655172409,0.7925344827586206,0.7925344827586206,0.9670387931034481
11,0.4819036544850501,0.439161926984589,0.439161926984589,0.439161926984589,0.439161926984589,0.15006644518272383,0.15006644518272383,0.15006644518272383,0.15006644518272383,0.540292358803987,0.540292358803987,0.9484551495016615
12,0.7709556145389387,0.7541366051756165,0.7329301133336209,0.6944866048314321,0.6765484696519175,0.7380858682698235,0.717535648198541,0.6613190880089754,0.6443971833108653,0.7309352959728489,0.7309352959728489,0.9040840876042787
13,0.15238327947000332,0.15998817018887598,0.1555169025945383,0.1470104663752657,0.142539198780928,0.1471460118852781,0.1430336503662861,0.13521002088452663,0.13109765936553464,0.5922860949623565,0.5922860949623565,0.8559474797954881
14,0.8588335940555339,0.8742927098729493,0.8677983308699483,0.8670568270604104,0.8605624480574096,0.8588335940555339,0.8524540477121627,0.8517256550645289,0.8453461087211578,0.770996284708643,0.770996284708643,0.9748142354321471
15,0.5724374319912945,0.5522290883089853,0.5511478249748575,0.5046069956575067,0.503525732323379,0.5168389553862893,0.5158269858541892,0.47226877040261134,0.47125680087051136,0.5868552774755167,0.5868552774755167,0.8591621327529924
16,0.8021234456041306,0.7839832719734062,0.7509382707223787,0.7311132412033186,0.6912417238511783,0.764353295812932,0.7321357007196247,0.6873842007748019,0.6509034517607288,0.6979781963490208,0.6979781963490208,0.902650241327037
17,0.8481814360538978,0.8365075865770781,0.8360475035704357,0.5454044417180265,0.544944358711384,0.8243589804140119,0.8239055791964407,0.5374835287838927,0.5370301275663215,0.8085560588099161,0.8085560588099161,0.8900643735270362
18,0.895818022747156,0.8803630796150476,0.8467191601049864,0.8274540682414694,0.7938101487314082,0.8803630796150476,0.8467191601049864,0.8274540682414694,0.7938101487314082,0.884107611548556,0.884107611548556,0.9335914260717406
19,0.7513474579892203,0.6222173390222613,0.6148376030812992,0.6222173390222613,0.6148376030812992,0.6222173390222613,0.6148376030812992,0.6222173390222613,0.6148376030812992,0.7796883297624932,0.7796883297624932,0.7968832976249336
20,0.5011506146129738,0.4943899041996933,0.484372723175406,0.4170700847177908,0.4082510452194962,0.49011479270459973,0.48018423271642496,0.4075157810573561,0.3988987694302695,0.6673833511944547,0.6673833511944547,0.792476156241706
21,0.5398431412695435,0.5185153588470487,0.5065547384645135,0.463501055014304,0.45631217048576156,0.5185153588470487,0.5065547384645135,0.463501055014304,0.45631217048576156,0.6737816148828111,0.6737816148828111,0.7947357345572638
22,0.8294617616862082,0.7841331196379753,0.7696002639766194,0.6702177807108514,0.6556849250494957,0.7798431368872099,0.7653897903022406,0.6665510273924439,0.6520976808074748,0.7838092514544766,0.7838092514544766,0.8869704229115782
23,0.6422474731179645,0.601717634498173,0.6001102852751562,0.5282899329488994,0.5266825837258826,0.601717634498173,0.6001102852751562,0.5282899329488994,0.5266825837258826,0.6686338118228163,0.6686338118228163,0.8022549819026558
24,0.9477816783820546,0.952799564988136,0.9413887424202478,0.952799564988136,0.9413887424202478,0.9419579223444895,0.9306769403696252,0.9419579223444895,0.9306769403696252,0.9126762398898781,0.9126762398898781,0.9894276428856508
25,0.7595975744211686,0.7619978658678033,0.7619978658678033,0.5784089657451266,0.5784089657451266,0.6633296582138918,0.658042998897464,0.4927177508269019,0.4874310915104741,0.8113671444321939,0.8113671444321939,0.9360970231532525
26,0.8770013752014234,0.8770013752014234,0.8770013752014234,0.7350079972801524,0.7350079972801524,0.8770013752014234,0.8770013752014234,0.7247349594487007,0.7247349594487007,0.9179907583416823,0.9179907583416823,0.935274106976195
27,0.7208307324715695,0.7366685456595262,0.7366685456595262,0.668977827884254,0.668977827884254,0.6482739234499206,0.6482739234499206,0.5887055769365912,0.5887055769365912,0.6765864567788447,0.6765864567788447,0.845300053326278
28,0.8798645708123811,0.8795149859106816,0.8737628181740548,0.8466942501610756,0.8409420824244488,0.8758063331697148,0.8700784206112085,0.8431239926874416,0.8373960801289354,0.8337475312387668,0.8337475312387668,0.945832189940981
29,0.7725546394318917,0.7772175387762712,0.7643345767597151,0.5948090134544934,0.5879077696665903,0.7084741999616513,0.6970770384872865,0.5326322800714515,0.5266948568122266,0.6898579391590727,0.6898579391590727,0.9317381344044247
30,0.5700181853637298,0.5700181853637298,0.5576603010335273,0.5579732162697781,0.5515516514214968,0.5700181853637298,0.5576603010335273,0.5579732162697781,0.5515516514214968,0.19871478002965914,0.19871478002965914,0.9650714036289098
31,0.8367250183813936,0.8368337059857658,0.8368337059857658,0.7545725380237789,0.7545725380237789,0.8097013576115045,0.8097013576115045,0.6791352107130381,0.6791352107130381,0.8586179603283344,0.8586179603283344,0.8729494200319019
32,0.9576352043975863,0.9561809036948303,0.9317468066526468,0.8304542666989954,0.8304542666989954,0.9561809036948303,0.9317468066526468,0.8304542666989954,0.8304542666989954,0.9249922023994872,0.9249922023994872,0.9541816895923956
33,0.9675650084689776,0.9675650084689776,0.9675650084689776,0.9675650084689776,0.9675650084689776,0.9675650084689776,0.9675650084689776,0.9675650084689776,0.9675650084689776,0.9675650084689775,0.9675650084689775,0.9784915916931681
34,0.9325212779103424,0.8759629834840787,0.8653554957481568,0.8759629834840787,0.8653554957481568,0.8759629834840787,0.8653554957481568,0.8759629834840787,0.8653554957481568,0.8684350697065633,0.8684350697065633,0.9730634868233886
35,0.9457738517137005,0.9405764484548496,0.9405764484548496,0.793341975921667,0.793341975921667,0.9405764484548496,0.9405764484548496,0.793341975921667,0.793341975921667,0.9188166637625794,0.9188166637625794,0.9527497835518871
36,0.8964911061782435,0.8964911061782435,0.8964911061782435,0.8964911061782435,0.8964911061782435,0.8964911061782435,0.8964911061782435,0.8964911061782435,0.8964911061782435,0.8468770739843423,0.8468770739843423,0.9658732451068586
37,0.8737964431176558,0.831347240464957,0.831347240464957,0.6290961283172078,0.6290961283172078,0.7977610293681269,0.7977610293681269,0.5983064393961794,0.5983064393961794,0.8047314650504368,0.8047314650504368,0.9544066997019122
38,0.8987317072585569,0.8783756627801051,0.853524866241155,0.8783756627801051,0.853524866241155,0.8783756627801051,0.853524866241155,0.8783756627801051,0.853524866241155,0.8634773184648299,0.8634773184648299,0.9553747454323228
39,0.8801048064270247,0.8801048064270247,0.8700108919087125,0.589546231925786,0.5794523174074738,0.8801048064270247,0.8700108919087125,0.589546231925786,0.5794523174074738,0.882413757702622,0.882413757702622,0.9178747477290149
40,0.9203391995492385,0.9203391995492385,0.9203391995492385,0.9203391995492385,0.9203391995492385,0.9203391995492385,0.9203391995492385,0.9203391995492385,0.9203391995492385,0.8775011765281797,0.8775011765281797,0.966895871476913
41,0.9741085831996786,0.9741085831996786,0.9741085831996786,0.9741085831996786,0.9741085831996786,0.9741085831996786,0.9741085831996786,0.9741085831996786,0.9741085831996786,0.979947482882553,0.982339273363167,0.979947482882553
42,0.7474364569998376,0.7084457511662267,0.6921974425393531,0.7068742879438583,0.6902326106412227,0.7084457511662267,0.6921974425393531,0.6901655032749819,0.6739171946481083,0.7952403545137005,0.7952403545137005,0.9492666694086617
43,0.7786111893289229,0.7254788518146714,0.7052734071885796,0.5974320720493528,0.5759978071107632,0.7254788518146714,0.7052734071885796,0.563181461283126,0.5429760166570341,0.6716198417304027,0.6716198417304027,0.9482908764227315
44,0.954745449532351,0.9399326168493737,0.9399326168493737,0.8839028025861715,0.8839028025861715,0.9399326168493737,0.9399326168493737,0.8839028025861715,0.8839028025861715,0.954745449532351,0.954745449532351,0.977403679333995
45,0.8931742291538478,0.8931742291538478,0.8931742291538478,0.8803631407831067,0.8803631407831067,0.8931742291538478,0.8931742291538478,0.8803631407831067,0.8803631407831067,0.8725978058516809,0.8725978058516809,0.9550895447605229
46,0.8775416534953374,0.9071650028408728,0.9071650028408728,0.8715166721428317,0.8715166721428317,0.8512177613276071,0.8512177613276071,0.8177679565436636,0.8177679565436636,0.9415625055912498,0.9415625055912498,0.9516771669817433
